gene	chr	start	end
SLC4A4	4	72429508	72429608
SLC4A4	4	72432719	72432802
SLC4A4	4	72433503	72433612
SLC4A5	2	74448592	74448630
SLC4A5	2	74449993	74450081
SLC4A5	2	74451965	74452124
SLC4A5	2	74454082	74454259
SLC4A5	2	74454642	74454693
SLC4A5	2	74454935	74455007
SLC4A5	2	74458361	74458437
SLC4A5	2	74459594	74459776
SLC4A5	2	74460527	74460692
SLC4A5	2	74462226	74462343
SLC4A5	2	74466460	74466664
SLC4A5	2	74469119	74469181
SLC4A5	2	74474161	74474436
SLC4A5	2	74475478	74475615
SLC4A5	2	74477468	74477646
SLC4A5	2	74479304	74479517
SLC4A5	2	74480099	74480257
SLC4A5	2	74481744	74481835
SLC4A5	2	74482900	74483061
SLC4A5	2	74486713	74486772
SLC4A5	2	74489262	74489361
SLC4A5	2	74491272	74491428
SLC4A5	2	74492229	74492393
SLC4A5	2	74512898	74513031
SLC4A5	2	74531614	74531809
SLC4A5	2	74542070	74542152
SLC4A7	3	27418253	27418338
SLC4A7	3	27424642	27424743
SLC4A7	3	27427381	27427516
SLC4A7	3	27431420	27431597
SLC4A7	3	27433229	27433301
SLC4A7	3	27436007	27436262
SLC4A7	3	27436443	27436608
SLC4A7	3	27439173	27439290
SLC4A7	3	27439681	27439846
SLC4A7	3	27442253	27442362
SLC4A7	3	27444628	27444877
SLC4A7	3	27446319	27446456
SLC4A7	3	27450845	27451023
SLC4A7	3	27453131	27453241
SLC4A7	3	27459975	27460125
SLC4A7	3	27462189	27462280
SLC4A7	3	27463111	27463272
SLC4A7	3	27465526	27465645
SLC4A7	3	27472787	27473162
SLC4A7	3	27475405	27475597
SLC4A7	3	27477877	27478041
SLC4A7	3	27478877	27479019
SLC4A7	3	27490140	27490290
SLC4A7	3	27493906	27493991
SLC4A7	3	27498140	27498176
SLC4A8	12	51818770	51818821
SLC4A8	12	51834490	51834575
SLC4A8	12	51844658	51844808
SLC4A8	12	51845906	51846045
SLC4A8	12	51847321	51847485
SLC4A8	12	51851133	51851325
SLC4A8	12	51852341	51852436
SLC4A8	12	51853733	51853894
SLC4A8	12	51854986	51855077
SLC4A8	12	51856092	51856242
SLC4A8	12	51857396	51857500
SLC4A8	12	51863396	51863574
SLC4A8	12	51864174	51864311
SLC4A8	12	51865069	51865318
SLC4A8	12	51868124	51868233
SLC4A8	12	51868827	51868992
SLC4A8	12	51879569	51879686
SLC4A8	12	51882481	51882646
SLC4A8	12	51883482	51883737
SLC4A8	12	51887486	51887558
SLC4A8	12	51888727	51888904
SLC4A8	12	51890769	51890964
SLC4A8	12	51897811	51897906
SLC4A8	12	51899617	51899716
SLC4A8	12	51901208	51901224
SLC5A2	16	31494456	31494585
SLC5A2	16	31495992	31496067
SLC5A2	16	31496138	31496246
SLC5A2	16	31497048	31497216
SLC5A2	16	31497489	31497598
SLC5A2	16	31498639	31498723
SLC5A2	16	31498849	31499082
SLC5A2	16	31499357	31499496
SLC5A2	16	31499702	31499813
SLC5A2	16	31499941	31500095
SLC5A2	16	31500199	31500371
SLC5A2	16	31500442	31500661
SLC5A2	16	31501423	31501553
SLC5A2	16	31501628	31501858
SLC5A3	21	35467496	35469656
SLC5A6	2	27423302	27423449
SLC5A6	2	27423864	27423983
SLC5A6	2	27424216	27424323
SLC5A6	2	27424532	27424717
SLC5A6	2	27424854	27424944
SLC5A6	2	27425679	27425750
SLC5A6	2	27426099	27426215
SLC5A6	2	27426645	27426737
SLC5A6	2	27427327	27427460
SLC5A6	2	27427657	27427801
SLC5A6	2	27428216	27428374
SLC5A6	2	27428892	27428963
SLC5A6	2	27429349	27429404
SLC5A6	2	27429743	27429812
SLC5A6	2	27430124	27430520
SLC6A16	19	49793378	49793651
SLC6A16	19	49793860	49794026
SLC6A16	19	49796478	49796641
SLC6A16	19	49797082	49797287
SLC6A16	19	49797622	49797812
SLC6A16	19	49812131	49812376
SLC6A16	19	49812556	49812670
SLC6A16	19	49812906	49813085
SLC6A16	19	49813295	49813425
SLC6A16	19	49813608	49813769
SLC6A16	19	49814188	49814606
SLC6A2	16	55690605	55690882
SLC6A2	16	55703475	55703610
SLC6A2	16	55705757	55706089
SLC6A2	16	55719053	55719195
SLC6A2	16	55725828	55725966
SLC6A2	16	55727920	55728027
SLC6A2	16	55729188	55729316
SLC6A2	16	55730135	55730251
SLC6A2	16	55731807	55731939
SLC6A2	16	55732379	55732482
SLC6A2	16	55733464	55733568
SLC6A2	16	55734049	55734220
SLC6A2	16	55735773	55735848
SLC6A2	16	55736233	55736260
SLC6A2	16	55739126	55739186
SLC6A4	17	28525472	28525550
SLC6A4	17	28530188	28530359
SLC6A4	17	28534748	28534852
SLC6A4	17	28536159	28536262
SLC6A4	17	28537531	28537666
SLC6A4	17	28538328	28538444
SLC6A4	17	28539756	28539887
SLC6A4	17	28542627	28542734
SLC6A4	17	28543098	28543236
SLC6A4	17	28544182	28544324
SLC6A4	17	28545134	28545357
SLC6A4	17	28545813	28545951
SLC6A4	17	28548632	28548978
SLC6A5	11	20621217	20621223
SLC6A5	11	20622673	20623213
SLC6A5	11	20625830	20625972
SLC6A5	11	20628551	20628686
SLC6A5	11	20629023	20629200
SLC6A5	11	20636223	20636368
SLC6A5	11	20639296	20639432
SLC6A5	11	20648252	20648390
SLC6A5	11	20649524	20649631
SLC6A5	11	20652235	20652363
SLC6A5	11	20657851	20657967
SLC6A5	11	20658716	20658851
SLC6A5	11	20660003	20660106
SLC6A5	11	20668378	20668482
SLC6A5	11	20673833	20674004
SLC6A5	11	20676257	20676416
SLC6A6	3	14485141	14485373
SLC6A6	3	14487223	14487361
SLC6A6	3	14489088	14489330
SLC6A6	3	14499456	14499592
SLC6A6	3	14508022	14508160
SLC6A6	3	14509359	14509466
SLC6A6	3	14509594	14509722
SLC6A6	3	14513711	14513827
SLC6A6	3	14518711	14518852
SLC6A6	3	14519972	14520078
SLC6A6	3	14520591	14520695
SLC6A6	3	14523177	14523351
SLC6A6	3	14526373	14526517
SLC6A8	23	152954028	152954293
SLC6A8	23	152955828	152955963
SLC6A8	23	152956757	152957010
SLC6A8	23	152957428	152957564
SLC6A8	23	152958494	152958632
SLC6A8	23	152958716	152958823
SLC6A8	23	152958915	152959043
SLC6A8	23	152959358	152959474
SLC6A8	23	152959583	152959724
SLC6A8	23	152959797	152959903
SLC6A8	23	152959986	152960090
SLC6A8	23	152960172	152960346
SLC6A8	23	152960527	152960671
SLC6A9	1	44463215	44463413
SLC6A9	1	44463525	44463699
SLC6A9	1	44466437	44466541
SLC6A9	1	44466626	44466729
SLC6A9	1	44466834	44466972
SLC6A9	1	44467060	44467301
SLC6A9	1	44467983	44468090
SLC6A9	1	44468182	44468320
SLC6A9	1	44468523	44468659
SLC6A9	1	44474023	44474297
SLC6A9	1	44475635	44475770
SLC6A9	1	44476396	44476556
SLC6A9	1	44477231	44477396
SLC6A9	1	44482717	44482807
SLC6A9	1	44489918	44489951
SLC7A1	13	30088615	30088722
SLC7A1	13	30090273	30090385
SLC7A1	13	30091279	30091449
SLC7A1	13	30091708	30091929
SLC7A1	13	30093582	30093688
SLC7A1	13	30096452	30096595
SLC7A1	13	30097401	30097627
SLC7A1	13	30098267	30098392
SLC7A1	13	30104673	30104851
SLC7A1	13	30106959	30107121
SLC7A1	13	30109954	30110327
SLC7A11	4	139093108	139093175
SLC7A11	4	139100371	139100550
SLC7A11	4	139101793	139101946
SLC7A11	4	139103449	139103549
SLC7A11	4	139104354	139104461
SLC7A11	4	139106273	139106400
SLC7A11	4	139135737	139135785
SLC7A11	4	139140418	139140521
SLC7A11	4	139144351	139144480
SLC7A11	4	139153419	139153538
SLC7A11	4	139157477	139157607
SLC7A11	4	139162945	139163225
SLC7A2	8	17396332	17396433
SLC7A2	8	17400825	17401226
SLC7A2	8	17401958	17402117
SLC7A2	8	17406185	17406354
SLC7A2	8	17407808	17407945
SLC7A2	8	17409271	17409497
SLC7A2	8	17412067	17412210
SLC7A2	8	17412453	17412593
SLC7A2	8	17415802	17415908
SLC7A2	8	17417835	17418044
SLC7A2	8	17419451	17419621
SLC7A2	8	17421110	17421222
SLC7A2	8	17422457	17422657
SLC7A5	16	87866574	87866633
SLC7A5	16	87868018	87868199
SLC7A5	16	87870102	87870255
SLC7A5	16	87871449	87871549
SLC7A5	16	87872318	87872425
SLC7A5	16	87873306	87873433
SLC7A5	16	87874033	87874081
SLC7A5	16	87874654	87874763
SLC7A5	16	87885328	87885457
SLC7A5	16	87902489	87903030
SLC7A6	16	68308628	68309154
SLC7A6	16	68321647	68321776
SLC7A6	16	68324297	68324445
SLC7A6	16	68325110	68325237
SLC7A6	16	68325459	68325566
SLC7A6	16	68328606	68328706
SLC7A6	16	68330265	68330418
SLC7A6	16	68330528	68330715
SLC7A6	16	68331135	68331233
SLC7A6OS	16	68335176	68335310
SLC7A6OS	16	68336282	68336406
SLC7A6OS	16	68337927	68338137
SLC7A6OS	16	68344236	68344518
SLC7A6OS	16	68344636	68344831
SLC7A7	14	23242817	23242927
SLC7A7	14	23243140	23243327
SLC7A7	14	23243561	23243714
SLC7A7	14	23244651	23244751
SLC7A7	14	23245040	23245147
SLC7A7	14	23245402	23245529
SLC7A7	14	23248000	23248148
SLC7A7	14	23249133	23249262
SLC7A7	14	23282107	23282609
SLC7A8	14	23596384	23596554
SLC7A8	14	23597226	23597407
SLC7A8	14	23598857	23599010
SLC7A8	14	23600668	23600768
SLC7A8	14	23607128	23607235
SLC7A8	14	23608631	23608758
SLC7A8	14	23609678	23609835
SLC7A8	14	23612286	23612415
SLC7A8	14	23634492	23634647
SLC7A8	14	23635543	23635751
SLC7A8	14	23651971	23652125
SLC8A1	2	40342391	40342771
SLC8A1	2	40366539	40366818
SLC8A1	2	40387903	40388006
SLC8A1	2	40391992	40392126
SLC8A1	2	40397419	40397491
SLC8A1	2	40401844	40401862
SLC8A1	2	40401963	40401984
SLC8A1	2	40402399	40402423
SLC8A1	2	40404890	40404997
SLC8A1	2	40405525	40405635
SLC8A1	2	40655611	40657422
SLC8A3	14	70512662	70513042
SLC8A3	14	70515482	70515761
SLC8A3	14	70517723	70517826
SLC8A3	14	70518705	70518833
SLC8A3	14	70522511	70522532
SLC8A3	14	70527551	70527658
SLC8A3	14	70530538	70530648
SLC8A3	14	70633354	70635141
SLC9A1	1	27426796	27427137
SLC9A1	1	27427692	27427768
SLC9A1	1	27428214	27428319
SLC9A1	1	27428505	27428623
SLC9A1	1	27428874	27429051
SLC9A1	1	27429162	27429236
SLC9A1	1	27429712	27429805
SLC9A1	1	27432374	27432580
SLC9A1	1	27434137	27434358
SLC9A1	1	27436016	27436270
SLC9A1	1	27440315	27440779
SLC9A1	1	27480472	27480827
SLC9A3R1	17	72744984	72745428
SLC9A3R1	17	72758149	72758314
SLC9A3R1	17	72759504	72759661
SLC9A3R1	17	72763073	72763117
SLC9A3R1	17	72764284	72764377
SLC9A3R1	17	72764605	72764797
SLC9A5	16	67282916	67283106
SLC9A5	16	67286443	67286749
SLC9A5	16	67288922	67289089
SLC9A5	16	67289294	67289376
SLC9A5	16	67289654	67289835
SLC9A5	16	67290370	67290594
SLC9A5	16	67290812	67291018
SLC9A5	16	67291246	67291339
SLC9A5	16	67291432	67291506
SLC9A5	16	67292219	67292352
SLC9A5	16	67293474	67293566
SLC9A5	16	67293721	67293851
SLC9A5	16	67298253	67298427
SLC9A5	16	67298941	67299011
SLC9A5	16	67299989	67300130
SLC9A5	16	67304639	67305115
SLC9A6	23	135067660	135067988
SLC9A6	23	135076943	135077146
SLC9A6	23	135080265	135080346
SLC9A6	23	135080639	135080719
SLC9A6	23	135081013	135081129
SLC9A6	23	135084265	135084374
SLC9A6	23	135092599	135092744
SLC9A6	23	135095106	135095215
SLC9A6	23	135095506	135095598
SLC9A6	23	135098802	135098919
SLC9A6	23	135104743	135104858
SLC9A6	23	135106487	135106644
SLC9A6	23	135112289	135112323
SLC9A6	23	135115571	135115654
SLC9A6	23	135122233	135122342
SLC9A6	23	135126609	135126885
SLC9A7	23	46466385	46466640
SLC9A7	23	46472722	46472831
SLC9A7	23	46480410	46480496
SLC9A7	23	46491019	46491086
SLC9A7	23	46495022	46495085
SLC9A7	23	46502669	46502826
SLC9A7	23	46508119	46508234
SLC9A7	23	46510543	46510660
SLC9A7	23	46510749	46510841
SLC9A7	23	46513042	46513160
SLC9A7	23	46521461	46521594
SLC9A7	23	46521971	46522080
SLC9A7	23	46529040	46529156
SLC9A7	23	46531984	46532064
SLC9A7	23	46539111	46539192
SLC9A7	23	46541769	46541972
SLC9A7	23	46618138	46618466
SLC9A8	20	48429458	48429487
SLC9A8	20	48431543	48431728
SLC9A8	20	48439596	48439680
SLC9A8	20	48456076	48456138
SLC9A8	20	48461571	48461658
SLC9A8	20	48466114	48466219
SLC9A8	20	48467345	48467383
SLC9A8	20	48471973	48472120
SLC9A8	20	48479464	48479606
SLC9A8	20	48481274	48481383
SLC9A8	20	48491240	48491360
SLC9A8	20	48494516	48494602
SLC9A8	20	48497459	48497574
SLC9A8	20	48500381	48500605
SLC9A8	20	48503287	48503437
SLC9A8	20	48504364	48504475
SLC9A9	3	142985542	142985773
SLC9A9	3	142987715	142987824
SLC9A9	3	143082324	143082407
SLC9A9	3	143100900	143100958
SLC9A9	3	143185877	143186034
SLC9A9	3	143212493	143212608
SLC9A9	3	143214175	143214292
SLC9A9	3	143271202	143271294
SLC9A9	3	143292928	143293037
SLC9A9	3	143297425	143297567
SLC9A9	3	143371095	143371204
SLC9A9	3	143412032	143412151
SLC9A9	3	143513841	143513921
SLC9A9	3	143515666	143515747
SLC9A9	3	143550859	143551065
SLC9A9	3	143566988	143567166
SLCO1B1	12	21294507	21294594
SLCO1B1	12	21325582	21325727
SLCO1B1	12	21327509	21327645
SLCO1B1	12	21329708	21329833
SLCO1B1	12	21331508	21331658
SLCO1B1	12	21331854	21331956
SLCO1B1	12	21349878	21350124
SLCO1B1	12	21353440	21353608
SLCO1B1	12	21355423	21355622
SLCO1B1	12	21358800	21358969
SLCO1B1	12	21370051	21370239
SLCO1B1	12	21375232	21375300
SLCO1B1	12	21377654	21377775
SLCO1B1	12	21391911	21392125
SLCO3A1	15	92397137	92397320
SLCO3A1	15	92459221	92459690
SLCO3A1	15	92638109	92638211
SLCO3A1	15	92647507	92647774
SLCO3A1	15	92663693	92663861
SLCO3A1	15	92669289	92669491
SLCO3A1	15	92671579	92671721
SLCO3A1	15	92690212	92690391
SLCO3A1	15	92694178	92694246
SLCO3A1	15	92705984	92706367
SLCO3A1	15	92715008	92715094
SLCO4A1	20	61287805	61288604
SLCO4A1	20	61290027	61290121
SLCO4A1	20	61291762	61291887
SLCO4A1	20	61292414	61292529
SLCO4A1	20	61296284	61296442
SLCO4A1	20	61297730	61297929
SLCO4A1	20	61299095	61299264
SLCO4A1	20	61299362	61299538
SLCO4A1	20	61299827	61299895
SLCO4A1	20	61300280	61300432
SLCO4A1	20	61303100	61303247
SLCO4C1	5	101572560	101572724
SLCO4C1	5	101574953	101575094
SLCO4C1	5	101576420	101576488
SLCO4C1	5	101582954	101583148
SLCO4C1	5	101585340	101585494
SLCO4C1	5	101592817	101593016
SLCO4C1	5	101593645	101593793
SLCO4C1	5	101595915	101596025
SLCO4C1	5	101597614	101597739
SLCO4C1	5	101599386	101599486
SLCO4C1	5	101606326	101606512
SLCO4C1	5	101627045	101627312
SLCO4C1	5	101631610	101631968
SLCO5A1	8	70585102	70585563
SLCO5A1	8	70588842	70588910
SLCO5A1	8	70591611	70591856
SLCO5A1	8	70594417	70594580
SLCO5A1	8	70617264	70617466
SLCO5A1	8	70650273	70650441
SLCO5A1	8	70667657	70667878
SLCO5A1	8	70673976	70674112
SLCO5A1	8	70744000	70744910
SLFN11	17	33679373	33680160
SLFN11	17	33680353	33681080
SLFN11	17	33687260	33687392
SLFN11	17	33689756	33690828
SLFN12	17	33738355	33738948
SLFN12	17	33747291	33747402
SLFN12	17	33749007	33750049
SLFN12L	17	33801940	33802506
SLFN12L	17	33805092	33805206
SLFN12L	17	33806134	33807216
SLFN12L	17	33849296	33849400
SLFN13	17	33767612	33768387
SLFN13	17	33768580	33769307
SLFN13	17	33770806	33770941
SLFN13	17	33771632	33772701
SLFN14	17	33875256	33876094
SLFN14	17	33879747	33880465
SLFN14	17	33881593	33881725
SLFN14	17	33884020	33885083
SLFN5	17	33585708	33586723
SLFN5	17	33587988	33588117
SLFN5	17	33591200	33591924
SLFN5	17	33592089	33592909
SLFNL1	1	41481776	41481902
SLFNL1	1	41482904	41483051
SLFNL1	1	41483305	41483830
SLFNL1	1	41485896	41486334
SLIT1	10	98760867	98761109
SLIT1	10	98761913	98762128
SLIT1	10	98762459	98762751
SLIT1	10	98763823	98763981
SLIT1	10	98764448	98764582
SLIT1	10	98766238	98766479
SLIT1	10	98770748	98770889
SLIT1	10	98773496	98773593
SLIT1	10	98773774	98773917
SLIT1	10	98778341	98778442
SLIT1	10	98778738	98778866
SLIT1	10	98781005	98781172
SLIT1	10	98790512	98790587
SLIT1	10	98791361	98791436
SLIT1	10	98794226	98794301
SLIT1	10	98797453	98797525
SLIT1	10	98799743	98799879
SLIT1	10	98802656	98802826
SLIT1	10	98803125	98803272
SLIT1	10	98806409	98806556
SLIT1	10	98806746	98806824
SLIT1	10	98807445	98807593
SLIT1	10	98807728	98807755
SLIT1	10	98808710	98808877
SLIT1	10	98816076	98816223
SLIT1	10	98816965	98817040
SLIT1	10	98819215	98819290
SLIT1	10	98819842	98819917
SLIT1	10	98820395	98820546
SLIT1	10	98823210	98823377
SLIT1	10	98823923	98823998
SLIT1	10	98824560	98824635
SLIT1	10	98825770	98825845
SLIT1	10	98917573	98917648
SLIT1	10	98923135	98923210
SLIT1	10	98924574	98924649
SLIT1	10	98945233	98945433
SLITRK4	23	142716409	142718926
SLITRK5	13	88327642	88330522
SLK	10	105727502	105727655
SLK	10	105750431	105750599
SLK	10	105752354	105752406
SLK	10	105752740	105752893
SLK	10	105758655	105758731
SLK	10	105758875	105759073
SLK	10	105759623	105759708
SLK	10	105761200	105761332
SLK	10	105761928	105763287
SLK	10	105765317	105765451
SLK	10	105765668	105765795
SLK	10	105767933	105768116
SLK	10	105770572	105770668
SLK	10	105777916	105778049
SLK	10	105778540	105778668
SLK	10	105779490	105779682
SLK	10	105780244	105780373
SLK	10	105781376	105781493
SLK	10	105785330	105785480
SLMAP	3	57743377	57743578
SLMAP	3	57817108	57817259
SLMAP	3	57827024	57827100
SLMAP	3	57832922	57832962
SLMAP	3	57835479	57835545
SLMAP	3	57843458	57843557
SLMAP	3	57843813	57843888
SLMAP	3	57846424	57846568
SLMAP	3	57847674	57847815
SLMAP	3	57850273	57850445
SLMAP	3	57857361	57857427
SLMAP	3	57875766	57875829
SLMAP	3	57882236	57882320
SLMAP	3	57882598	57882661
SLMAP	3	57893609	57893735
SLMAP	3	57894801	57894879
SLMAP	3	57898106	57898430
SLMAP	3	57898883	57899004
SLMAP	3	57902631	57902806
SLMAP	3	57908614	57908752
SLMAP	3	57913021	57913117
SLMO2	20	57610060	57610183
SLMO2	20	57611524	57611630
SLMO2	20	57611743	57611817
SLMO2	20	57612244	57612337
SLMO2	20	57613519	57613691
SLMO2	20	57617752	57617787
SLTM	15	59172196	59172308
SLTM	15	59175823	59175987
SLTM	15	59179172	59179320
SLTM	15	59179423	59179741
SLTM	15	59180582	59180756
SLTM	15	59181627	59181755
SLTM	15	59182478	59182662
SLTM	15	59185094	59185261
SLTM	15	59185476	59185565
SLTM	15	59186018	59186188
SLTM	15	59186287	59186394
SLTM	15	59186630	59186783
SLTM	15	59189312	59189434
SLTM	15	59191000	59191053
SLTM	15	59191666	59192138
SLTM	15	59193457	59193488
SLTM	15	59204760	59204811
SLTM	15	59205696	59205897
SLTM	15	59209132	59209200
SLTM	15	59224553	59224644
SLTM	15	59225601	59225766
SLU7	5	159830290	159830473
SLU7	5	159831445	159831565
SLU7	5	159831814	159831889
SLU7	5	159832036	159832144
SLU7	5	159833473	159833638
SLU7	5	159834481	159834624
SLU7	5	159834751	159834822
SLU7	5	159834976	159835077
SLU7	5	159835334	159835469
SLU7	5	159835655	159835706
SLU7	5	159839456	159839528
SLU7	5	159840461	159840629
SLU7	5	159840904	159840988
SLU7	5	159841324	159841481
SLU7	5	159842130	159842303
SMAD1	4	146435764	146436167
SMAD1	4	146460954	146461215
SMAD1	4	146463732	146463852
SMAD1	4	146467853	146468078
SMAD1	4	146474934	146475194
SMAD1	4	146478941	146479088
SMAD2	18	45368196	45368323
SMAD2	18	45371709	45371857
SMAD2	18	45372032	45372173
SMAD2	18	45374844	45375060
SMAD2	18	45377643	45377700
SMAD2	18	45391428	45391506
SMAD2	18	45394692	45394830
SMAD2	18	45395612	45395809
SMAD2	18	45396844	45396937
SMAD2	18	45422890	45423129
SMAD3	15	67358491	67358700
SMAD3	15	67430363	67430440
SMAD3	15	67457231	67457428
SMAD3	15	67457589	67457724
SMAD3	15	67459115	67459193
SMAD3	15	67462890	67462944
SMAD3	15	67473577	67473793
SMAD3	15	67477063	67477204
SMAD3	15	67479701	67479849
SMAD3	15	67482749	67482876
SMAD4	18	48573415	48573667
SMAD4	18	48575054	48575232
SMAD4	18	48575663	48575696
SMAD4	18	48581149	48581365
SMAD4	18	48584493	48584616
SMAD4	18	48584708	48584828
SMAD4	18	48586234	48586288
SMAD4	18	48591791	48591978
SMAD4	18	48593387	48593559
SMAD4	18	48603006	48603148
SMAD4	18	48604624	48604839
SMAD5	5	135489448	135489854
SMAD5	5	135496543	135496798
SMAD5	5	135498959	135499082
SMAD5	5	135508121	135508346
SMAD5	5	135510063	135510323
SMAD5	5	135513024	135513170
SMAD7	18	46447740	46448282
SMAD7	18	46468849	46468927
SMAD7	18	46474752	46474809
SMAD7	18	46476180	46476796
SMAD9	13	37422811	37422958
SMAD9	13	37427554	37427814
SMAD9	13	37439672	37439897
SMAD9	13	37441408	37441522
SMAD9	13	37446793	37447054
SMAD9	13	37453413	37453828
SMAGP	12	51639723	51639905
SMAGP	12	51640533	51640617
SMAGP	12	51663027	51663064
SMAP1	6	71377725	71377846
SMAP1	6	71442079	71442216
SMAP1	6	71464681	71464770
SMAP1	6	71483051	71483130
SMAP1	6	71501390	71501474
SMAP1	6	71508358	71508442
SMAP1	6	71546642	71546733
SMAP1	6	71562241	71562369
SMAP1	6	71566560	71566735
SMAP1	6	71567623	71567934
SMAP1	6	71569901	71570039
SMAP2	1	40839791	40839897
SMAP2	1	40872406	40872543
SMAP2	1	40874323	40874412
SMAP2	1	40875427	40875509
SMAP2	1	40878686	40878776
SMAP2	1	40879829	40879914
SMAP2	1	40880942	40881055
SMAP2	1	40881846	40882015
SMAP2	1	40882450	40882770
SMAP2	1	40887646	40887775
SMARCA1	23	128582284	128582422
SMARCA1	23	128599495	128599711
SMARCA1	23	128599819	128599941
SMARCA1	23	128602748	128602884
SMARCA1	23	128605179	128605305
SMARCA1	23	128614676	128614793
SMARCA1	23	128615050	128615164
SMARCA1	23	128620993	128621116
SMARCA1	23	128622912	128623064
SMARCA1	23	128624035	128624171
SMARCA1	23	128625916	128626072
SMARCA1	23	128627015	128627054
SMARCA1	23	128630725	128630850
SMARCA1	23	128631820	128632050
SMARCA1	23	128633707	128633820
SMARCA1	23	128638709	128638781
SMARCA1	23	128640055	128640190
SMARCA1	23	128641916	128642075
SMARCA1	23	128645779	128645962
SMARCA1	23	128649662	128649766
SMARCA1	23	128649869	128649973
SMARCA1	23	128650306	128650476
SMARCA1	23	128652336	128652426
SMARCA1	23	128657172	128657349
SMARCA2	9	2029021	2029249
SMARCA2	9	2032950	2033083
SMARCA2	9	2039464	2039902
SMARCA2	9	2047227	2047486
SMARCA2	9	2054595	2054725
SMARCA2	9	2056670	2056847
SMARCA2	9	2058289	2058466
SMARCA2	9	2060814	2060988
SMARCA2	9	2070416	2070473
SMARCA2	9	2073210	2073344
SMARCA2	9	2073564	2073625
SMARCA2	9	2076227	2076331
SMARCA2	9	2077627	2077778
SMARCA2	9	2081830	2081997
SMARCA2	9	2083345	2083415
SMARCA2	9	2084084	2084198
SMARCA2	9	2086827	2087073
SMARCA2	9	2088498	2088615
SMARCA2	9	2096655	2096766
SMARCA2	9	2097383	2097473
SMARCA2	9	2101568	2101618
SMARCA2	9	2104001	2104171
SMARCA2	9	2110252	2110419
SMARCA2	9	2115820	2116051
SMARCA2	9	2119456	2119537
SMARCA2	9	2123717	2123939
SMARCA2	9	2161684	2161905
SMARCA2	9	2170417	2170474
SMARCA2	9	2181569	2181678
SMARCA2	9	2182139	2182244
SMARCA2	9	2186094	2186230
SMARCA2	9	2191264	2191410
SMARCA2	9	2192702	2192741
SMARCA4	19	11094826	11095051
SMARCA4	19	11095947	11096083
SMARCA4	19	11096863	11097271
SMARCA4	19	11097579	11097681
SMARCA4	19	11098340	11098602
SMARCA4	19	11099991	11100121
SMARCA4	19	11101824	11102001
SMARCA4	19	11105502	11105679
SMARCA4	19	11106887	11107058
SMARCA4	19	11107168	11107222
SMARCA4	19	11113703	11113837
SMARCA4	19	11114014	11114075
SMARCA4	19	11118576	11118701
SMARCA4	19	11121055	11121209
SMARCA4	19	11123623	11123790
SMARCA4	19	11129631	11129701
SMARCA4	19	11130265	11130379
SMARCA4	19	11132399	11132645
SMARCA4	19	11134192	11134309
SMARCA4	19	11135005	11135116
SMARCA4	19	11136096	11136186
SMARCA4	19	11136974	11137024
SMARCA4	19	11138458	11138628
SMARCA4	19	11141404	11141571
